e, e_dot, e_int, stamp, 
1.3684603418466939, 0.0, 0.12331329428417855, 1761339910847833351, 
1.3684603418466939, 0.0, 0.13658788508886274, 1761339910897864991, 
1.3684603418466939, 0.0, 0.13693118389252013, 1761339910947895574, 
1.364370547382027, -0.027572708417438207, 0.1359894197971533, 1761339910997338117, 
1.347844323186294, -0.11931368293714124, 0.14892999290868533, 1761339911057384802, 
1.3284452960820383, -0.21978200314213422, 0.14889670683633893, 1761339911107886914, 
1.2776320662554266, -0.3163715727453645, 0.18509409763302637, 1761339911197823166, 
1.2407931563352985, -0.4338917861501095, 0.1794471028153761, 1761339911247829578, 
1.1503371417364079, -0.5469982658906622, 0.1834796424917169, 1761339911347857121, 
0.968133770891888, -0.680942972922674, 0.2912069083039814, 1761339911507892707, 
0.861426359692933, -0.7747308526669547, 0.2483573449572204, 1761339911597889913, 
0.7481528186507624, -0.7727876331581404, 0.16325633490335537, 1761339911697894082, 
0.6231545138509818, -0.7564797905766235, 0.1562654408809284, 1761339911807855089, 
0.5188731229453527, -0.7262476257763139, 0.1323377807322565, 1761339911907933997, 
0.43081347852119656, -0.6736673021760415, 0.09962718189216158, 1761339911997881623, 
0.35494781938297226, -0.5793076430376602, 0.08258939364372743, 1761339912097847874, 
0.2979376074895903, -0.42642682784137637, 0.07568690062565062, 1761339912207405413, 
0.25858515206206745, -0.3030502823094328, 0.06403904391448548, 1761339912308624981, 
0.23333439437700587, -0.2239499475889107, 0.05013587111533184, 1761339912397829229, 
0.21436082368355525, -0.15757087870272168, 0.04455490070035532, 1761339912497876598, 
0.2090828386193584, -0.10063800542444272, 0.03219519071997565, 1761339912544888911, 
0.2000987457340777, -0.05613051129934731, 0.043043096261333846, 1761339912704966424, 
0.1988973526799449, -0.023017015447808344, 0.05128325515121213, 1761339912797898440, 
0.19495327585156108, -0.017461181762119294, 0.03818969549175983, 1761339912897860114, 
0.19326082067965578, -0.02489834101041079, 0.028962088997370055, 1761339912945887833, 
0.17999132179913557, -0.0394587317598633, 0.0393269415702189, 1761339913105497741, 
0.1682783378713566, -0.07025154593701556, 0.045378776055641196, 1761339913197279644, 
0.15523998711953624, -0.08489391994342121, 0.03262645552025067, 1761339913299891964, 
0.1482108823870094, -0.09220003895380517, 0.02352646348965476, 1761339913346898089, 
0.11981618557348117, -0.10886108024557661, 0.029259784872070507, 1761339913507277239, 
0.10427388398091963, -0.11617727741543114, 0.03115079220528783, 1761339913597911083, 
0.0888506407570624, -0.10857928532587875, 0.019884283505693552, 1761339913697897534, 
0.08167828386160725, -0.09920574141798932, 0.013741558778875583, 1761339913747926567, 
0.05690951176953307, -0.09939685429415519, 0.015921180146314922, 1761339913907903992, 
0.04933027894633213, -0.07967785149280869, 0.015658881667057225, 1761339913997911275, 
0.0430186757477804, -0.04911165060345309, 0.009452449971860772, 1761339914097892209, 
