x, y, theta, stamp, 
1.1490734815597534, 1.3076837062835693, 1.1787136196780938, 1761339755709095652, 
1.1601749658584595, 1.3350861072540283, 1.1798312760359, 1761339755802347032, 
1.1707299947738647, 1.3614333868026733, 1.1804300198261437, 1761339755894323235, 
1.1814204454421997, 1.3869171142578125, 1.176152643873416, 1761339755989294676, 
1.1957653760910034, 1.4211374521255493, 1.17533741476156, 1761339756110876867, 
1.2060073614120483, 1.446155071258545, 1.1735042352837484, 1761339756199637137, 
1.2154152393341064, 1.4683806896209717, 1.1739642834255282, 1761339756299401905, 
1.2243562936782837, 1.490417718887329, 1.1745392909032963, 1761339756389302815, 
1.2369452714920044, 1.5205285549163818, 1.1758938385551936, 1761339756489751394, 
1.2495323419570923, 1.5516383647918701, 1.1776024465040145, 1761339756599359210, 
1.2605154514312744, 1.5789854526519775, 1.1845923597207877, 1761339756699316255, 
1.2710012197494507, 1.604804515838623, 1.19062178442599, 1761339756789308790, 
1.2839078903198242, 1.6381462812423706, 1.1949920938897476, 1761339756905630948, 
1.2940871715545654, 1.665008544921875, 1.1990763436216865, 1761339756999359390, 
1.305153250694275, 1.6935955286026, 1.2043480018639894, 1761339757100333209, 
1.3148467540740967, 1.7193384170532227, 1.2087324260711902, 1761339757189346993, 
1.3250772953033447, 1.747949481010437, 1.2132599136891207, 1761339757289743714, 
1.3363896608352661, 1.779399037361145, 1.215639965282472, 1761339757399363790, 
1.3462773561477661, 1.8061217069625854, 1.2190745657501791, 1761339757500368280, 
1.3548164367675781, 1.828657627105713, 1.2192093266681496, 1761339757589328060, 
1.3649892807006836, 1.8560172319412231, 1.218702948765685, 1761339757706929220, 
1.3720242977142334, 1.8763784170150757, 1.219665090149534, 1761339757799462785, 
1.3794023990631104, 1.8963520526885986, 1.2208135640509168, 1761339757897665521, 
1.3862643241882324, 1.914573311805725, 1.2187137966111106, 1761339757989584960, 
1.393085241317749, 1.933152675628662, 1.2171700474337692, 1761339758089740517, 
1.3998297452926636, 1.951710820198059, 1.2179077672516083, 1761339758199919647, 
1.405661940574646, 1.9675568342208862, 1.2190133066986446, 1761339758298907453, 
1.410743236541748, 1.9815291166305542, 1.2201532606223493, 1761339758390379559, 
1.4169962406158447, 1.9984873533248901, 1.2237539509613846, 1761339758508765807, 
1.4213638305664062, 2.011105537414551, 1.2246057808000472, 1761339758600387471, 
1.4259835481643677, 2.0238897800445557, 1.2295685151878182, 1761339758699352525, 
1.429715633392334, 2.0348007678985596, 1.2327058233244355, 1761339758789343896, 
1.4345152378082275, 2.0485312938690186, 1.2382369456288327, 1761339758909648009, 
1.4376790523529053, 2.0584957599639893, 1.241371086372327, 1761339759000390907, 
1.441146731376648, 2.068819046020508, 1.2447937973427603, 1761339759099374039, 
1.4440193176269531, 2.0777361392974854, 1.2466222920717724, 1761339759189362910, 
1.446885108947754, 2.0870819091796875, 1.249277537098835, 1761339759289671454, 
1.4499402046203613, 2.0966620445251465, 1.2526952776370086, 1761339759400394830, 
1.452736496925354, 2.105407476425171, 1.251601390877621, 1761339759499376359, 
1.4552334547042847, 2.1123740673065186, 1.2537717370017418, 1761339759589402511, 
1.4577451944351196, 2.1198651790618896, 1.2537338389326234, 1761339759689867043, 
1.4600305557250977, 2.1275076866149902, 1.255223640428893, 1761339759799392444, 
1.4620144367218018, 2.134267807006836, 1.253897312652457, 1761339759899368717, 
1.464162826538086, 2.139805793762207, 1.2529654400624963, 1761339759990404782, 
1.4663575887680054, 2.1470096111297607, 1.25227344536209, 1761339760109606144, 
1.468074917793274, 2.15206241607666, 1.2535260221280264, 1761339760199400738, 
1.4696224927902222, 2.1575863361358643, 1.2560634253225533, 1761339760299837459, 
1.471469759941101, 2.1621432304382324, 1.2560634253225533, 1761339760391812168, 
1.473006248474121, 2.1676814556121826, 1.2560222187395844, 1761339760510874395, 
1.4743369817733765, 2.1710240840911865, 1.2509702300235155, 1761339760599407515, 
1.475550889968872, 2.1752655506134033, 1.2512599212417337, 1761339760695369861, 
1.47684645652771, 2.179133176803589, 1.2512517493646378, 1761339760793432240, 
1.4782803058624268, 2.1825313568115234, 1.250664304029664, 1761339760886014619, 
1.479202389717102, 2.186459541320801, 1.2502156070625077, 1761339760999407136, 
1.4804449081420898, 2.1898915767669678, 1.2502156070625077, 1761339761099366318, 
1.4816416501998901, 2.192739725112915, 1.2502156070625077, 1761339761189437731, 
1.4826241731643677, 2.196505546569824, 1.2530480221012619, 1761339761311575036, 
1.4833836555480957, 2.1990668773651123, 1.253875149978203, 1761339761399411540, 
1.4845445156097412, 2.202000141143799, 1.253875149978203, 1761339761499415230, 
1.4854748249053955, 2.2050180435180664, 1.253875149978203, 1761339761589455235, 
