e, e_dot, e_int, stamp, 
2.704163456597675, 5.6403980226748245e-08, 0.3226085199352909, 1761339749309593119, 
2.704163456597675, 0.0, 0.2938846175092924, 1761339749349322683, 
2.704163661078079, 1.3341445691445636e-06, 0.24558829411046268, 1761339749400411700, 
2.703597346316022, -0.0038516165822716397, 0.27062204183402105, 1761339749449405731, 
2.7010693628466593, -0.020706702726662272, 0.26757102743016814, 1761339749499404162, 
2.697244794370515, -0.04221024249937776, 0.27080839587837563, 1761339749549681473, 
2.6935713261855776, -0.05631049394300536, 0.24231330180448238, 1761339749589239826, 
2.677456995032813, -0.07556602871896345, 0.4302052898900152, 1761339749709643320, 
2.661219585493361, -0.10491029987501894, 0.5626993894914567, 1761339749799404924, 
2.643042751793928, -0.12155115077870698, 0.5019929516627721, 1761339749898321823, 
2.626697963730352, -0.12114346776219471, 0.501995839900675, 1761339749989292083, 
2.6091487873500716, -0.11822371311321504, 0.5022834919241296, 1761339750089573455, 
2.5892799129587196, -0.11813247857021276, 0.5504568945136097, 1761339750200326454, 
2.5711531737306115, -0.12084500872115363, 0.543177021475274, 1761339750299305599, 
2.554401056618468, -0.1230157450541614, 0.48626022535675134, 1761339750389414210, 
2.531482869698741, -0.1257870920387161, 0.5355241394735665, 1761339750509122059, 
2.513208009485205, -0.1313742059402936, 0.5316265242727818, 1761339750599291862, 
2.491455616692256, -0.14008646768783298, 0.47764211291495, 1761339750699262516, 
2.470678666692542, -0.14860194858440048, 0.4759564267253573, 1761339750790302417, 
2.4409681394090192, -0.15935390168656746, 0.518109540824844, 1761339750909218901, 
2.417483527317622, -0.17018898772462954, 0.5105748889360324, 1761339750999293743, 
2.3901828850587203, -0.1779117588129379, 0.45925612713758046, 1761339751099291717, 
2.364370568204975, -0.1864863218800634, 0.4544919523806112, 1761339751189403730, 
2.3285446649286836, -0.19481785687398565, 0.49659723444244214, 1761339751309622236, 
2.302092091421212, -0.19754254772960048, 0.48965884144089544, 1761339751399407302, 
2.27153439990774, -0.20019861031859257, 0.4363438604125812, 1761339751499277281, 
2.2444854724220145, -0.20208863016223666, 0.43169024533330047, 1761339751589352956, 
2.2141586064444576, -0.20113394686462502, 0.42653131791490817, 1761339751689405070, 
2.1811640735099727, -0.2011122867488618, 0.4646782089973043, 1761339751799303996, 
2.1506261180254493, -0.20190581525044662, 0.45791607245385973, 1761339751899267423, 
2.1229454335022613, -0.20428956853651625, 0.40883824468445906, 1761339751989321807, 
2.0874963192625615, -0.19891675450603438, 0.45069785180393385, 1761339752111825060, 
2.0607502866327, -0.19837083079810391, 0.4389479415396916, 1761339752199304824, 
2.030933920912649, -0.20128494135429068, 0.38619060169047686, 1761339752299321088, 
2.0040158222189235, -0.19904594464788608, 0.386135221096733, 1761339752389341351, 
1.9737331442699282, -0.20013410434758358, 0.3815522265974367, 1761339752489821519, 
1.940907861595073, -0.20039277944418177, 0.41424925750460556, 1761339752599312601, 
1.9108477549135408, -0.19917054403092185, 0.4086797559325445, 1761339752700282704, 
1.877861610315728, -0.20008257585556619, 0.4010783090567806, 1761339752809315273, 
1.8535777113037446, -0.20178294942122035, 0.3558903812985978, 1761339752889509365, 
1.8209919114915554, -0.19986414641158032, 0.35164013958758844, 1761339752999307796, 
1.790827012046568, -0.20260673871720827, 0.37670907436460505, 1761339753096287994, 
1.7627455872093656, -0.20420506352880996, 0.3405621448663989, 1761339753189404395, 
1.732576444391076, -0.20113232006599743, 0.34020352385377867, 1761339753289360600, 
1.69946733994728, -0.20100208622277868, 0.3634387613687653, 1761339753399290919, 
1.6688832911879765, -0.2042748344695758, 0.3537812057878446, 1761339753497429369, 
1.6404828270685892, -0.20625376522654681, 0.31824813475527797, 1761339753589903047, 
1.604558655268305, -0.2029678958402167, 0.34645287882522713, 1761339753708942301, 
1.5763708024484517, -0.20340974643205537, 0.33818385887106023, 1761339753800329270, 
1.5466794835011246, -0.2036879757490632, 0.2986296824110389, 1761339753898443814, 
1.5191377913411552, -0.20194961391163724, 0.2923685656660255, 1761339753989271571, 
1.4826273655258726, -0.20246971597005967, 0.31969057149122565, 1761339754109300885, 
1.455441339606134, -0.20094264574951573, 0.3135784904841118, 1761339754200331003, 
1.4252785512813453, -0.201109055015247, 0.2763873161846098, 1761339754299329755, 
1.3979012143161254, -0.20301729698384507, 0.2694751089719738, 1761339754389276298, 
1.3615947575808618, -0.20182950462675708, 0.29365943386257554, 1761339754509849652, 
1.3341821198349968, -0.20136501847284305, 0.28799037519912846, 1761339754600326387, 
1.3038934739721522, -0.20299906890145594, 0.2525840622879815, 1761339754699303312, 
1.276620834375561, -0.20303979172271477, 0.24656755643792128, 1761339754789281695, 
1.2407182688465843, -0.20081264960179035, 0.26738328926943605, 1761339754909222455, 
1.2169736678974543, -0.18736575364742328, 0.2617832681387481, 1761339754999588076, 
1.185495102117546, -0.19279108411199064, 0.23086130504879002, 1761339755099326314, 
1.1576702521603202, -0.20823603004561506, 0.22518857997476094, 1761339755189346323, 
1.121599810666552, -0.20307144950523295, 0.24277322281733363, 1761339755309533827, 
1.0939595697024358, -0.20262864499434666, 0.23612183862504296, 1761339755399342556, 
1.0633481221845982, -0.20465118903867716, 0.20742966387397863, 1761339755499319294, 
1.0365274642163105, -0.2003342272154267, 0.20328831352354734, 1761339755590293219, 
1.0055393670802093, -0.18521806938078048, 0.21714754634000277, 1761339755709095652, 
0.9759859040830924, -0.19258658453523889, 0.21332986345744226, 1761339755802347032, 
0.9476124537122711, -0.20846979680424668, 0.1808523670176071, 1761339755894323235, 
0.920002717519526, -0.1997343536124013, 0.17720150716866173, 1761339755989294676, 
0.8829336496328468, -0.19853505280336795, 0.19854711238385203, 1761339756110876867, 
0.8559195879329231, -0.2030791786903853, 0.1864234350123822, 1761339756199637137, 
0.8318156240181207, -0.1819855178423594, 0.1615451482718399, 1761339756299401905, 
0.8080499332436732, -0.16865408777423418, 0.1577882605685615, 1761339756389302815, 
0.7754523708022312, -0.19629139373454038, 0.15325151112650864, 1761339756489751394, 
0.7419184734565352, -0.21015476496264165, 0.16282316846008654, 1761339756599359210, 
0.7124699093686983, -0.20018553004147152, 0.15576542252869163, 1761339756699316255, 
0.6846295743966048, -0.20132496890309057, 0.13543518752891537, 1761339756789308790, 
0.6488919578971313, -0.20553079013570832, 0.1407060320557375, 1761339756905630948, 
0.6201734397995643, -0.20454365751539946, 0.13679160036839363, 1761339756999359390, 
