e, e_dot, e_int, stamp, 
2.68764033356327, 0.0, 0.128679970011642, 1761339543992218296, 
2.68764033356327, 0.0, 0.25748873981098935, 1761339544040144638, 
2.68764033356327, 0.0, 0.25509166564916824, 1761339544087131169, 
2.68764033356327, 0.0, 0.2580549181236578, 1761339544136160059, 
2.687504446190074, -0.0004729126589198771, 0.3891888851078284, 1761339544231940517, 
2.6781635328455686, -0.028176115145338923, 0.5588275466293277, 1761339544344333219, 
2.6637140698994735, -0.07849939702908075, 0.5545962538005328, 1761339544439153071, 
2.6432271258052973, -0.12195233106634444, 0.5078303982638184, 1761339544535124855, 
2.6158390990278386, -0.16472846738284438, 0.5111152818024027, 1761339544632689404, 
2.580493071487246, -0.19897380868654424, 0.547062086705653, 1761339544744471605, 
2.551455040088854, -0.20761661738747836, 0.533249189644048, 1761339544839167399, 
2.5228156915334488, -0.2016772320757231, 0.48652805324014364, 1761339544935148182, 
2.492550669176528, -0.20235036793130393, 0.48940232437893105, 1761339545033199595, 
2.4592660590189435, -0.20207719603392235, 0.5229934377826383, 1761339545145055536, 
2.431156590811262, -0.19771775358558955, 0.5093100043156169, 1761339545240152803, 
2.4039815885291898, -0.19385307855290126, 0.4622799897478206, 1761339545335179352, 
2.376567647718167, -0.18930542573996867, 0.4621707546647897, 1761339545432411375, 
2.3465512714034866, -0.183534206021896, 0.49642313342414734, 1761339545544138016, 
2.322306142698091, -0.17458433890014705, 0.4855955045507345, 1761339545639181939, 
2.2986455298146966, -0.16721972435346302, 0.4436088052415336, 1761339545735142803, 
2.2761473720345116, -0.1594831287211442, 0.4436768862119306, 1761339545832166069, 
2.2511280337824324, -0.1524195799119907, 0.4733446431373212, 1761339545943178311, 
2.2295802898407673, -0.14994270319840217, 0.4662526808217484, 1761339546039179228, 
2.208214246449146, -0.14824467538011743, 0.43031093289221367, 1761339546136173937, 
2.186228481855185, -0.14948046021314843, 0.42693044743372055, 1761339546232534737, 
2.1605854630672314, -0.15316665135473714, 0.4527488750682638, 1761339546343380769, 
2.1380751529016235, -0.15534177565401855, 0.44694427413258747, 1761339546439297382, 
2.1148586933139515, -0.1578691199751856, 0.4127926720216816, 1761339546536469455, 
2.091113743470171, -0.16159266664613486, 0.4097249105659899, 1761339546633049827, 
2.0635751554319866, -0.16418232644139116, 0.4351331356252082, 1761339546744682151, 
2.0397669181133624, -0.16606738889434355, 0.42595708363738627, 1761339546839342565, 
