e, e_dot, e_int, stamp, 
-0.10168437760759197, 0.11289440851927275, -0.023354251273654203, 1761339548744215420, 
-0.07844547364786081, 0.078280351107307, -0.01942066602294864, 1761339548840242546, 
-0.08303907013623224, 0.06471714659741057, -0.016844815351296134, 1761339548936238269, 
-0.0720936478494476, 0.021751366794673575, -0.015008716427033992, 1761339549033009469, 
-0.09648650166482264, -0.03513569879846967, -0.017479331637180146, 1761339549144640453, 
-0.09875378577542859, -0.08074501337349882, -0.01846469021564716, 1761339549240218743, 
-0.10614798766423172, -0.033577372407355206, -0.01924805730642807, 1761339549336234409, 
-0.12873694314520057, -0.10296124224087355, -0.021512471939677168, 1761339549433653775, 
-0.14061246578125042, -0.11305995946481469, -0.02604556671629666, 1761339549544322936, 
-0.1665544000617225, -0.1259376447409927, -0.030014959702696842, 1761339549640224301, 
-0.16602814702171642, -0.08834222124909642, -0.030274595779521376, 1761339549736260266, 
-0.18820425805426844, -0.07509565814922933, -0.033353528805685886, 1761339549832357791, 
-0.17778866486884226, -0.04616813370666765, -0.03706211356878526, 1761339549945248870, 
-0.16247894365453863, 0.08446410320606941, -0.03662412259457835, 1761339550040263594, 
-0.16608133517131618, 0.0412045322524296, -0.032243715057533436, 1761339550136285400, 
-0.13562059176062968, 0.09286481024317823, -0.029766800554813136, 1761339550232646364, 
-0.13240278996903365, 0.11489657892742301, -0.030236047583260015, 1761339550345239920, 
-0.09386257435119116, 0.1447300041364876, -0.025043860649241658, 1761339550440257576, 
-0.05781065134472119, 0.2603741663167001, -0.01808855809956242, 1761339550536265108, 
-0.04723192248865837, 0.16190247259807009, -0.012730375561758189, 1761339550632264304, 
-0.026490086906891364, 0.09845967768084585, -0.009119879247375213, 1761339550744271527, 
-0.02606063155886229, 0.06321848430404454, -0.006919258837146652, 1761339550840294241, 
-0.00910882517304712, 0.0602591947355558, -0.003949768343019396, 1761339550936444617, 
-0.0005218076298154628, 0.08845210872416194, -0.002291120660194965, 1761339551032872512, 
