x, y, theta, stamp, 
2.23201584815979, 0.9792240858078003, 0.008560035558744516, 1761339553241242673, 
2.2458810806274414, 0.9796752333641052, 0.02065043097410113, 1761339553336254622, 
2.2585887908935547, 0.9802244901657104, 0.029297367275709973, 1761339553432237620, 
2.2723922729492188, 0.9809362888336182, 0.04046489674643494, 1761339553544294841, 
2.2845146656036377, 0.981526255607605, 0.04885247235618939, 1761339553640288223, 
2.2953317165374756, 0.9822196960449219, 0.05361012150906541, 1761339553736311160, 
2.3059370517730713, 0.9827919006347656, 0.05417373404468462, 1761339553832440670, 
2.317720651626587, 0.9835347533226013, 0.05417373404468462, 1761339553944297450, 
2.3269641399383545, 0.9839704632759094, 0.048624067454619, 1761339554040266853, 
2.335592269897461, 0.9843710660934448, 0.0409608295377355, 1761339554136302421, 
2.3442769050598145, 0.9845877885818481, 0.032727256601714494, 1761339554234038188, 
2.3534886837005615, 0.9847834706306458, 0.023673308193536968, 1761339554344305465, 
2.361037492752075, 0.9846917390823364, 0.016953955946310995, 1761339554440309913, 
2.367715835571289, 0.984724223613739, 0.01122023516332371, 1761339554536286336, 
2.374300003051758, 0.9848610162734985, 0.005546827516000885, 1761339554632405763, 
2.3820011615753174, 0.9847694039344788, 0.002532974635217844, 1761339554746379803, 
2.388032913208008, 0.9846901297569275, 0.002532974635217844, 1761339554840285184, 
2.393767833709717, 0.9847265481948853, 0.004085558574780546, 1761339554936282550, 
2.3991618156433105, 0.9847165942192078, 0.004313247745618032, 1761339555032713444, 
2.4052021503448486, 0.9847973585128784, 0.010722696315842661, 1761339555146781655, 
2.40984845161438, 0.9850116968154907, 0.015233624076496088, 1761339555240289673, 
2.414734363555908, 0.9850538969039917, 0.01818098367196308, 1761339555336508769, 
2.418992280960083, 0.9853548407554626, 0.020299128814947665, 1761339555432815132, 
2.4241158962249756, 0.9853402972221375, 0.023925309381891413, 1761339555544364454, 
2.427682399749756, 0.9855393171310425, 0.025624552693293, 1761339555640557077, 
2.431262969970703, 0.9857897162437439, 0.027171444080622997, 1761339555737545317, 
2.435019016265869, 0.9858436584472656, 0.027171444080622997, 1761339555832135805, 
2.4387762546539307, 0.9858676791191101, 0.028072937524057817, 1761339555944968699, 
2.441580057144165, 0.9859310984611511, 0.02436520428012967, 1761339556040267811, 
2.4447388648986816, 0.9859892725944519, 0.02112548924740487, 1761339556136852714, 
2.447706699371338, 0.9859565496444702, 0.01881684006866946, 1761339556232876683, 
2.4492335319519043, 0.9860917329788208, 0.01881685124705701, 1761339556280406603, 
2.4535653591156006, 0.9862266778945923, 0.016447159059735483, 1761339556392345122, 
