e, e_dot, e_int, stamp, 
0.7853975159829099, -1.777436203466749e-11, 0.08043741651018836, 1761340099408991100, 
0.7853975159815456, -2.031205410966889e-11, 0.07193412573484341, 1761340099447955940, 
0.7853975159800717, -2.1627441005716926e-11, 0.06935799832037028, 1761340099497300519, 
0.7853975159787074, -1.926640845013305e-11, 0.07711921410642283, 1761340099546147254, 
0.7853975159790303, -7.568492881292538e-12, 0.0869072675629154, 1761340099607954380, 
0.7819175815702435, -0.0059733796976793084, 0.20076354471257252, 1761340099802145641, 
0.7625805400532295, -0.07394775250900838, 0.224459363054602, 1761340099896970797, 
0.72629423467014, -0.1877538858971556, 0.14821158180283453, 1761340099997951631, 
0.6675520353621631, -0.29766798532190625, 0.15170744382054907, 1761340100108024717, 
0.6018968099176636, -0.40585693642556375, 0.13708994447760678, 1761340100204025167, 
0.5372383648405128, -0.4598139981877381, 0.11379865584460952, 1761340100296987126, 
0.46429454195786946, -0.4800940583085093, 0.1020350944962097, 1761340100394931747, 
0.380006520067087, -0.49666485994642356, 0.09718904354712798, 1761340100508032229, 
0.3113264811110601, -0.4844329622472836, 0.08093219970728555, 1761340100605031100, 
0.2443950811221569, -0.4808648808612112, 0.05867590143311352, 1761340100696150666, 
0.17987124437323088, -0.4611486740357069, 0.046723651155414755, 1761340100795586190, 
0.11232410400328119, -0.41654263677197784, 0.03789722029151402, 1761340100908028580, 
0.06090480587335945, -0.3751126860208383, 0.024770735927560537, 1761340101006042648, 
0.019576189201747862, -0.3230646510900474, 0.01227362363010088, 1761340101099003150, 
-0.017353585377406944, -0.26039435724502563, 0.004264771139723515, 1761340101208717104, 
-0.046368678174822264, -0.21101377619234585, -0.0030547929177842407, 1761340101306595306, 
-0.07074026892570373, -0.17970248060203142, -0.008888448183993546, 1761340101407027697, 
-0.08455374632283164, -0.13150190014141283, -0.012866540706885587, 1761340101498002162, 
-0.09512920559365812, -0.08632283730481548, -0.01583435240959716, 1761340101596718801, 
-0.1011958663446344, -0.05387514955317982, -0.019665233211418012, 1761340101708041851, 
-0.10347042901158998, -0.025748448336473606, -0.021116265793658513, 1761340101808025499, 
-0.10246411726104832, -0.00389781507764763, -0.019554376448719605, 1761340101899045825, 
-0.09555488061826534, 0.024962233989634933, -0.020025260879910533, 1761340102007288814, 
-0.08847310814207354, 0.044875163145744246, -0.019889764883145464, 1761340102107321353, 
-0.08294131906780056, 0.04190168979011998, -0.017866892093712988, 1761340102208063490, 
-0.07531038205859275, 0.04657068305993738, -0.01568576257522113, 1761340102298049184, 
-0.06590223456953526, 0.05719067532927938, -0.014824907549034526, 1761340102406475008, 
-0.058982269026885525, 0.05208105530523114, -0.013882357126030045, 1761340102506081828, 
-0.04949285808812309, 0.05447309145540646, -0.011660935378945672, 1761340102607090534, 
-0.0397944167232005, 0.06726246462171763, -0.0094369388394202, 1761340102697023378, 
-0.029283458928635042, 0.07086937352965363, -0.007519742100535906, 1761340102797350184, 
-0.021510306899127585, 0.05851480597358649, -0.006345775171574043, 1761340102907175795, 
-0.01560769283687602, 0.043097357371895885, -0.0046635824113861095, 1761340103008049580, 
-0.011848869566941644, 0.03342383144917172, -0.0031157806154127696, 1761340103098066942, 
-0.007549199681804009, 0.02852946060947543, -0.002195004444666822, 1761340103196161849, 
-0.002825876321041143, 0.028761414333874375, -0.0015509073386048016, 1761340103307423197, 
-0.0006171436675348474, 0.021528253438514416, -0.000773333300119674, 1761340103407220213, 
0.0022927997382335974, 0.018175820363366475, -7.270287812035565e-05, 1761340103497046562, 
0.006111595847453799, 0.02235746024832712, 0.0005190217939652254, 1761340103607170773, 
