e, e_dot, e_int, stamp, 
-0.0023359843242144462, 0.0008120294999210594, -0.0004834374548413104, 105054000000, 
0.0077947147814417805, 0.03376899701885409, 0.00020818307553419253, 105258000000, 
0.0077947147814417805, 0.03376899701885409, 0.0008835630159112743, 105258000000, 
0.007814981500385842, 6.755572981353986e-05, 0.001560294070884627, 105462000000, 
0.007814981500385842, 6.755572981353986e-05, 0.0015616451854808977, 105462000000, 
0.004824976936976033, -0.009966681878032698, 0.0013636626625165146, 105666000000, 
0.004824976936976033, -0.009966681878032698, 0.0011643290249558605, 105666000000, 
0.004824976936976033, 0.0, 0.0009649953873952066, 105666000000, 
0.0010060386857667636, -0.012729794170697565, 0.0007103995039812553, 105870000000, 
-0.005493269064155704, -0.03439415333710579, 2.251643723913954e-05, 106040000000, 
-0.005493269064155704, -0.021664359166408225, -0.0006653666295029762, 106040000000, 
-0.005493269064155704, 0.0, -0.0010986538128311407, 106040000000, 
-0.00026473997820719575, 0.017428430286495027, -0.0007500852071012402, 106244000000, 
-0.00026473997820719575, 0.017428430286495027, -0.00040151660137133964, 106244000000, 
0.002057762580732425, 0.007741675196465403, 0.00010188550828786891, 106448000000, 
0.002057762580732425, 0.007741675196465403, 0.00025671901221717696, 106448000000, 
0.0017111706155662487, -0.0011553065505539213, 0.0003884463851354066, 106652000000, 
0.0017111706155662487, -0.0011553065505539213, 0.00036534025412432816, 106652000000, 
0.0022516823519852514, 0.001801705788063342, 0.0003782682388745166, 106856000000, 
0.0022516823519852514, 0.001801705788063342, 0.00041430235463578343, 106856000000, 
0.0022516823519852514, 0.0, 0.00045033647039705027, 106856000000, 
0.0032445636688200885, 0.0033096043894494573, 0.0005165285581860394, 107060000000, 
0.0032445636688200885, 0.0033096043894494573, 0.0005827206459750286, 107060000000, 
0.0007590622872650776, -0.008285004605183369, 0.0004832126416603503, 107264000000, 
0.0007590622872650776, -0.008285004605183369, 0.0003175125495566829, 107264000000, 
-0.0061792841933835385, -0.023127821602162053, -0.00031074397459022557, 107468000000, 
-0.0061792841933835385, -0.023127821602162053, -0.0007733004066334666, 107468000000, 
-0.0016070545342052878, 0.01524076553059417, -0.0009310415280648243, 107638000000, 
-0.0016070545342052878, 0.01524076553059417, -0.000626226217452941, 107638000000, 
0.0029233273096420653, 0.01510127281282451, -1.9385450584567347e-05, 107842000000, 
0.0029233273096420653, 0.01510127281282451, 0.00028264000567192286, 107842000000, 
-0.0008831461711599209, -0.01268824493600662, 0.00033090056320828065, 108046000000, 
-0.0008831461711599209, -0.01268824493600662, 7.713566448814823e-05, 108046000000, 
-0.0022990867528634995, -0.004719801939011929, -0.00027102527301222273, 108250000000, 
-0.0022990867528634995, -0.004719801939011929, -0.0003654213117924613, 108250000000, 
0.005469619128148362, 0.025895686270039537, 5.809637482809086e-05, 108454000000, 
0.005469619128148362, 0.025895686270039537, 0.0005760101002288816, 108454000000, 
0.006494793599727822, 0.0034172482385981993, 0.0011622687904016364, 108658000000, 
0.006494793599727822, 0.0034172482385981993, 0.0012306137551736003, 108658000000, 
-0.00013298394927696577, -0.022092591830015957, 0.0008571068833452452, 108862000000, 
-0.00013298394927696577, -0.022092591830015957, 0.000415255046744926, 108862000000, 
-0.00013298394927696577, 0.0, -2.6596789855393155e-05, 108862000000, 
-0.0016615910265774803, -0.005095356924335048, -0.00012850392834209411, 109066000000, 
-0.0016615910265774803, -0.005095356924335048, -0.00023041106682879507, 109066000000, 
-0.0029569035271882482, -0.004317708335369226, -0.0004186723720228806, 109270000000, 
-0.0029569035271882482, -0.004317708335369226, -0.0005050265387302652, 109270000000, 
-0.00252642825017102, 0.0014349175900574274, -0.0005626823536365011, 109440000000, 
-0.00252642825017102, 0.0014349175900574274, -0.0005339840018353526, 109440000000, 
-7.026181994684855e-05, 0.008187221434080572, -0.00034154122135259256, 109644000000, 
-7.026181994684855e-05, 0.008187221434080572, -0.00017779679267098113, 109644000000, 
0.011390188188006523, 0.03820150002651124, 0.000749977636540855, 109848000000, 
0.011390188188006523, 0.03820150002651124, 0.0015140076370710799, 109848000000, 
0.0009945619059418265, -0.03465208760688232, 0.001584995885463658, 110052000000, 
0.0009945619059418265, -0.03465208760688232, 0.0008919541333260117, 110052000000, 
0.0031514058176888016, 0.00718947970582325, 0.0003427019753048303, 110256000000, 
0.0031514058176888016, 0.00718947970582325, 0.0004864915694212953, 110256000000, 
0.00397243594920238, 0.0027367671050452604, 0.0006850165056386655, 110460000000, 
0.00397243594920238, 0.0027367671050452604, 0.0007397518477395707, 110460000000, 
0.00019629859520642334, -0.012587124513319855, 0.0005427446995740788, 110664000000, 
0.00019629859520642334, -0.012587124513319855, 0.00029100220930768176, 110664000000, 
-0.004174484062528849, -0.014569275525784242, -0.0002521257914744002, 110868000000, 
-0.004174484062528849, -0.014569275525784242, -0.0005435113019900851, 110868000000, 
-7.221101972521016e-05, 0.01367424347601213, -0.0005614119429855273, 111072000000, 
-7.221101972521016e-05, 0.01367424347601213, -0.00028792707346528463, 111072000000, 
0.00250119079567912, 0.008578006051347767, 0.00015711791708191333, 111242000000, 
0.00250119079567912, 0.008578006051347767, 0.00032867803810886865, 111242000000, 
-0.0011612480410121417, -0.01220812945563754, 0.00025607557002307326, 111446000000, 
-0.0011612480410121417, -0.01220812945563754, 1.1912980910322446e-05, 111446000000, 
0.0027386926977042148, 0.012999802462387855, 2.774644104532875e-05, 111650000000, 
0.0027386926977042148, 0.012999802462387855, 0.00028774249029308587, 111650000000, 
-0.0019824652442846924, -0.015737193139963024, 0.00023299467674158246, 111854000000, 
-0.0019824652442846924, -0.015737193139963024, -8.1749186057678e-05, 111854000000, 
-0.0019824652442846924, 0.0, -0.00039649304885693845, 111854000000, 
0.0013983948794228374, 0.011269533745691765, -0.00017110237394310317, 112058000000, 
0.0013983948794228374, 0.011269533745691765, 5.4288300970732155e-05, 112058000000, 
0.0025121349258883097, 0.0037124668215515744, 0.00035392831231559894, 112262000000, 
0.0025121349258883097, 0.0037124668215515744, 0.00042817764874663044, 112262000000, 
0.004753842331104097, 0.0074723580173859565, 0.000651874145525381, 112466000000, 
0.004753842331104097, 0.0074723580173859565, 0.0008013213058731002, 112466000000, 
-0.012827771371836216, -0.05860537900980104, -0.0002213391139752015, 112670000000, 
-0.012827771371836216, -0.05860537900980104, -0.0013934466941712225, 112670000000, 
0.0033831142852965845, 0.054036285523776005, -0.0014848285638917231, 112874000000, 
0.0033831142852965845, 0.054036285523776005, -0.00040410285341620315, 112874000000, 
-0.0017344071507581216, -0.01705840478684902, 0.0003354547613223365, 113044000000, 
-0.0017344071507581216, -0.01705840478684902, -5.713334414643907e-06, 113044000000, 
-0.012966584669675929, -0.037440591729726025, -0.0010956932647461447, 113248000000, 
-0.012966584669675929, -0.037440591729726025, -0.0018445050993406652, 113248000000, 
-0.003292509268056354, 0.032246918005398584, -0.001948378573827214, 113452000000, 
-0.003292509268056354, 0.032246918005398584, -0.0013034402137192425, 113452000000, 
-0.002678759666604802, 0.002045832004838507, -0.0006175852135145006, 113656000000, 
-0.002678759666604802, 0.002045832004838507, -0.0005766685734177305, 113656000000, 
-0.0010808476835871828, 0.0053263732767253975, -0.00042922446778645245, 113860000000, 
-0.0010808476835871828, 0.0053263732767253975, -0.0003226970022519445, 113860000000, 
-0.009626897497168496, -0.02848683271193771, -0.0007859061909561908, 114064000000, 
-0.009626897497168496, -0.02848683271193771, -0.001355642845194945, 114064000000, 
0.0036891243622573233, 0.044386739531419396, -0.0010376447088053112, 114268000000, 
0.0036891243622573233, 0.044386739531419396, -0.0001499099181769233, 114268000000, 
-0.0031327903817307545, -0.022739715813293593, 0.0002830305561855928, 114472000000, 
-0.0031327903817307545, -0.022739715813293593, -0.00017176376008027906, 114472000000, 
0.006733059148601783, 0.03288616510110846, 3.1165225676018275e-05, 114676000000, 
0.006733059148601783, 0.03288616510110846, 0.0006888885276981875, 114676000000, 
0.0009814555980790507, -0.019172011835075775, 0.0009631715930188411, 114846000000, 
0.0009814555980790507, -0.019172011835075775, 0.0005797313563173257, 114846000000, 
0.01679175337442307, 0.05270099258781339, 0.001250310971372078, 115050000000, 
0.01679175337442307, 0.05270099258781339, 0.0023043308231283457, 115050000000, 
0.004059475363098808, -0.042440926704414204, 0.0025095321407963295, 115254000000, 
0.004059475363098808, -0.042440926704414204, 0.0016607136067080456, 115254000000, 
0.004059475363098808, 0.0, 0.0008118950726197615, 115254000000, 
-0.005824157346098313, -0.032945442363990406, 0.0001529862253399535, 115458000000, 
