odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
1.2357017709781402, -0.9578528090535539, -0.7528838293780341, 0.07417656801115427, -0.0032252891854184997, 1.2308802981592066, -0.8978750084179438, -0.7543975079297288, 404762000000, 
1.246628726581931, -0.9680941296788182, -0.7529336647260162, 0.07278349186833828, 0.0006673695584003073, 1.2428456692846557, -0.9183023075859054, -0.7555529423912843, 404966000000, 
1.2573854149322943, -0.9781709669657896, -0.7526781368215861, 0.0715396650859112, -0.00027233048056196825, 1.2516495657102298, -0.915509031524201, -0.7512310162094521, 405170000000, 
1.2661900806292057, -0.9864169583710315, -0.7524707122735109, 0.06965205282809299, 0.009921257361258448, 1.2621417999759437, -0.9321105275336037, -0.7497937973915655, 405340000000, 
1.276514021193826, -0.9960641733362332, -0.7508354247341896, 0.06875473987841116, -0.006545019772864588, 1.2731742433288047, -0.9339905688881404, -0.7548237541229128, 405544000000, 
1.2850125745666048, -1.0040020556503222, -0.7515782673369398, 0.067356930763814, 0.00031931189321717364, 1.2833368455134546, -0.9459759238344673, -0.7514868711136161, 405714000000, 
1.295007390285787, -1.0133405040130063, -0.7514400051815806, 0.06626396603490016, -0.003403482908116914, 1.2957919362364154, -0.9420905600950524, -0.7509660252316555, 405918000000, 
1.3048431942115364, -1.022535179680716, -0.7519614435852999, 0.06509907376564153, -0.0027550583299018874, 1.303956547937511, -0.9660872216981037, -0.7496387907021677, 406122000000, 
1.3176558188970653, -1.0345388126477706, -0.7545720838379388, 0.06414752767090688, -0.013799804876910711, 1.3135570541885195, -0.9731932165423193, -0.7534136915035536, 406394000000, 
1.322382264480323, -1.038990000388607, -0.7561139008297764, 0.06268800142632366, -0.000618055150427817, 1.3237442764166292, -0.9760886173627737, -0.7542308231451599, 406496000000, 
1.3316298180229484, -1.0477155293993041, -0.7567778859222937, 0.06207371868764624, -0.005631855834455017, 1.329839211897994, -0.9909592221745442, -0.7547303353850799, 406700000000, 
1.3436785896359253, -1.0591066757518517, -0.7582432818455049, 0.060239251246423264, -0.007003298617869962, 1.3393387784028374, -0.9776401521258256, -0.7601544628917611, 406972000000, 
1.3524830173478302, -1.0674530266165625, -0.7587697439766157, 0.05898103836614243, -0.0011097607536932237, 1.3493216578592955, -1.0018354602193826, -0.7606824834931418, 407176000000, 
1.3611992560938087, -1.0757173138238776, -0.7596655793144336, 0.05899699976971361, -0.022998885536386352, 1.3553723411492908, -1.002758906672775, -0.7602453357039942, 407380000000, 
1.3684255355444719, -1.082597636476066, -0.7619755050059466, 0.05748338908059446, 0.0023444352323820504, 1.3651506462416079, -1.0124359728998666, -0.7618798670067598, 407550000000, 
1.3768625644847516, -1.0906480171228496, -0.7621953141893791, 0.05653524523566375, -0.009046158711056516, 1.37312876236901, -1.0172261079118472, -0.7596867200101112, 407754000000, 
1.385146705638217, -1.0985674748093919, -0.7634720035940352, 0.05552123451765906, -0.0034089132231281964, 1.3837685049334691, -1.0265992867256402, -0.7637298147375945, 407958000000, 
1.3919273565684251, -1.105062467501991, -0.7643919416190529, 0.05459393474848531, -0.010630354441005513, 1.392623696505564, -1.0330907246048415, -0.7646051487996736, 408128000000, 
1.3999221238563704, -1.112743833051401, -0.766369894234981, 0.05350456854323701, -0.006299465075311577, 1.3948882956869273, -1.0425871862369143, -0.7662294131906584, 408332000000, 
1.4077115962891464, -1.1202528896261563, -0.7679161259755296, 0.05244574390809176, -0.009734792526297014, 1.4072192572558626, -1.0398701323788322, -0.764082552142452, 408536000000, 
1.414083432010432, -1.1264144910559724, -0.7692336052965356, 0.0515556963925647, 0.0017841965819097216, 1.410279026458742, -1.0464838941360244, -0.7716166369921886, 408706000000, 
1.4216175531939468, -1.133707212188223, -0.769384245012471, 0.050940749466887224, -0.020650601956904872, 1.4189048976980407, -1.052276605648916, -0.7690609531257788, 408910000000, 
1.4290335961951497, -1.1409158935764643, -0.7724095824705567, 0.0503226160858867, -0.0003237360373121037, 1.4282994307486476, -1.064766418269297, -0.770244176013029, 409114000000, 
1.4363314640270934, -1.1480374292972868, -0.7742498850919441, 0.04952539826480262, -0.014800351892522101, 1.4349896807224265, -1.0680817715931044, -0.7742550644218603, 409318000000, 
1.4458034625473544, -1.157327306323161, -0.7769447533289918, 0.04806155875668952, -0.008527145472421756, 1.4412161722405494, -1.0815340571418863, -0.7773142669539546, 409590000000, 
1.449278708706028, -1.1607467315258675, -0.7777165290392523, 0.04735888168795078, -0.008700114591476958, 1.4459743681673356, -1.0796098556812335, -0.7765971609208655, 409692000000, 
1.456146169752076, -1.1675204194423772, -0.7793646760410625, 0.047199102280301025, -0.007968225886272213, 1.4558433806894782, -1.0920544729125183, -0.7774561359412351, 409896000000, 
1.4628678098229826, -1.174163565841487, -0.779795659843195, 0.04601321185834356, -0.007432371031894792, 1.457976434195632, -1.0876223149845117, -0.7785574789990614, 410100000000, 
1.4716142574839022, -1.1828218987285812, -0.7807064897434195, 0.044517579113934475, -0.0021445730439417655, 1.4659963501270734, -1.0953090347574703, -0.7802422583887594, 410372000000, 
1.478055380530674, -1.189208279213977, -0.7818955769249123, 0.04444228452590323, -0.007065998014633326, 1.4770475446866989, -1.0970869383141302, -0.7801293144943396, 410576000000, 
1.4833982458057067, -1.1945215264755353, -0.7833470540196665, 0.043797517771027694, -0.007870331489911597, 1.4765103054609976, -1.110858497259138, -0.7837358213846687, 410746000000, 
1.4896880620584634, -1.20079512546429, -0.785089778518444, 0.04295698060879067, -0.02106190717226871, 1.4909544378917476, -1.1115825053020727, -0.7842237253362262, 410950000000, 
1.495818733882144, -1.2069454422474932, -0.7877695321627973, 0.04206009111522103, 0.012590319106519273, 1.490352530367656, -1.1193938133463859, -0.7896995912685868, 411154000000, 
1.5008302154136979, -1.2119801572736946, -0.7878765033402033, 0.041153094203729576, -0.020798445342909172, 1.5019813179515775, -1.1302907193206353, -0.7901028934267933, 411324000000, 
1.5067157995190326, -1.2179158908893954, -0.7910257953556493, 0.04054097464473769, 0.004252080112066579, 1.5075321824849526, -1.1257341916261474, -0.7913133698945883, 411528000000, 
1.5124688714809584, -1.2237323037286454, -0.7909468619829961, 0.03941584152550612, -0.003351374288179348, 1.5165434733279255, -1.1356040963714573, -0.787051612573573, 411732000000, 
1.5171478649865882, -1.22846454455155, -0.7913660280936032, 0.038924104433278386, -0.015316321127571452, 1.5136207466170162, -1.142588831619235, -0.792506970613999, 411902000000, 
1.5226997929968036, -1.2341001488133145, -0.794389902452805, 0.03806352412685682, -0.015907415039163517, 1.5220283118031837, -1.149234787227677, -0.7936761376011926, 412106000000, 
1.528106243424924, -1.2396232174209947, -0.7975301054112689, 0.03748218627619081, 0.004484800434069741, 1.52415986026846, -1.1504353668999834, -0.7952321888785021, 412310000000, 
1.5334283556071602, -1.2450718786357378, -0.7969966047224262, 0.03678800656162633, -0.002313262155889596, 1.5295154715653718, -1.1576118871975156, -0.7967362721811627, 412514000000, 
1.5386354691292046, -1.2504015548877576, -0.797033418498125, 0.036328734884825895, 0.0002721222158842435, 1.5328208041809843, -1.1675081216820886, -0.7961312669882552, 412718000000, 
1.5454725773539872, -1.2573982901218221, -0.7965765341623163, 0.03555772643190096, 0.0028338613658548195, 1.541304515499234, -1.1686433609679112, -0.7979809334877636, 412990000000, 
1.5479917667576288, -1.2599734050526745, -0.7960171399990069, 0.03486791896524899, 0.014127591485808475, 1.546283520955583, -1.171176787642872, -0.7948947210518659, 413092000000, 
1.552948508755646, -1.265022344114559, -0.7932022809738386, 0.034585400117989606, 0.012303417405299855, 1.5461717253039793, -1.1731766784905215, -0.7925209108956264, 413296000000, 
1.5578318348235909, -1.2699764837270844, -0.7925525294685265, 0.033769597669136134, -0.00780173243007597, 1.562266491256771, -1.185279678569268, -0.7880523651769298, 413500000000, 
1.5642324213099026, -1.276474701663459, -0.7932689577851697, 0.03343377694532956, -0.0022704137227028986, 1.561122854281145, -1.185642369871169, -0.7945504241758116, 413772000000, 
1.5688791863348652, -1.2812011671724823, -0.7950524881055763, 0.0319333250355735, -0.010500075585804538, 1.5640696039760338, -1.1884240004674222, -0.793758992461278, 413976000000, 
1.5733989522411271, -1.2858206500481184, -0.7971816776453451, 0.03166132968966016, -0.001073995622501644, 1.5726551413233527, -1.1919374911429939, -0.7965266442265982, 414180000000, 
1.5771514936186546, -1.2896659939760093, -0.7980527419075436, 0.031429090910402135, -0.006968141660111081, 1.573078529537767, -1.205362568199049, -0.7944708187452953, 414350000000, 
1.5816026783396435, -1.294236887770984, -0.7994059088549974, 0.03077470170780773, -0.013546706691098767, 1.5813876634291228, -1.2009668562766707, -0.8007115498033184, 414554000000, 
1.58592680415515, -1.2986944026243066, -0.8006902128729568, 0.029907313342188525, 0.018633968291011434, 1.5803734725205412, -1.2110886224954824, -0.8001412539541607, 414758000000, 
1.5894466508624607, -1.302319333159381, -0.799696796254691, 0.02952460129241193, -0.014604811010605024, 1.5832902007465242, -1.2153466850418264, -0.7994179371450975, 414928000000, 
1.5936195590118059, -1.306622944044219, -0.8015148411863684, 0.02898390932684963, 0.015166726981959774, 1.592210178424756, -1.2214808809487225, -0.7993775201158705, 415132000000, 
1.597716236711037, -1.3108435621816703, -0.7992090960758107, 0.02846295038745492, 0.00974452286499411, 1.5966412649416108, -1.223573185685585, -0.7966778726700963, 415336000000, 
1.6017284201919033, -1.3149586675341747, -0.7971128320858979, 0.027664769985784224, 0.004025604101573771, 1.6048608843444014, -1.2277317523226126, -0.7945071191293858, 415540000000, 
1.6056373104708876, -1.3189554218848263, -0.7962218557644234, 0.027105370653960095, -0.0036073779429481568, 1.6030227668368255, -1.2388957839376462, -0.797486750208357, 415744000000, 
1.6088393172663278, -1.3222278391525255, -0.7964619701482127, 0.02648342968930228, -0.011573755743289327, 1.6093977761022773, -1.232410881374547, -0.7918289400061945, 415914000000, 
1.6125831421283574, -1.3260642143281574, -0.7982670852566471, 0.025767550995835612, 0.02347972716906989, 1.607322102596303, -1.2383215568686767, -0.7953212134447656, 416118000000, 
1.6162455241763214, -1.329806641842223, -0.7947653293878911, 0.025641943366457733, -0.02114799740698019, 1.6080875956273954, -1.250512276733693, -0.7955302328192958, 416322000000, 
1.6198927006113513, -1.3335343134478777, -0.7965457320980524, 0.025414663379196005, 0.019006591750398486, 1.6213309031735004, -1.2439073954469622, -0.795688300314313, 416526000000, 
1.623485604253541, -1.3372029643114405, -0.7936972607428473, 0.024703544640515888, 0.04235840062617969, 1.6231071897202496, -1.2495271759095632, -0.7907889663176818, 416730000000, 
1.6264196371294963, -1.340171797421816, -0.7892151479932519, 0.02431394344976963, -0.020568517053612383, 1.6206460125313842, -1.2492932845307847, -0.7918560329901793, 416900000000, 
1.6298858424185112, -1.3436762482894187, -0.7920980333757568, 0.023786444394172126, -0.0020099539269149277, 1.6239732556326993, -1.2541851972345806, -0.7931440691179812, 417104000000, 
1.6332873889722646, -1.347128671285051, -0.7935569894455903, 0.02376571470755874, -0.002203069152805681, 1.6333718836382782, -1.2623527953415437, -0.792168589763715, 417308000000, 
1.636672690594527, -1.350570421807465, -0.7935778035394925, 0.02345102489849533, 0.003937710708286513, 1.636186919915196, -1.2640156987756597, -0.7913021828771405, 417512000000, 
1.641045983224731, -1.3550142938270977, -0.7934301585001681, 0.02236780680764341, -0.0006679251620217987, 1.6399755744352922, -1.2659446016786786, -0.7887425099042895, 417784000000, 
1.644206286456411, -1.3582276703152298, -0.7942079411406174, 0.021958232017260403, -0.004173026094311162, 1.638652439980979, -1.2765898820340282, -0.7909577732974626, 417988000000, 
1.6473256989510794, -1.361405977962309, -0.7957215050417623, 0.021660552646965134, -0.015203534161594767, 1.6474752455843547, -1.2713205576650137, -0.7926288188013202, 418192000000, 
1.6503824634954192, -1.3645322715473438, -0.7959764229675144, 0.02107230123792468, 0.03463139362584209, 1.643853799472072, -1.2774595561942743, -0.7953479211112927, 418396000000, 
