odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
6.312753565838436e-05, -1.0026764429264972e-06, 2.9871497496743497e-06, 2.211116100240582e-06, -8.002441282034516e-08, 0.009307489161850977, 0.05274802981574482, 0.0004709297935448413, 95092000000, 
6.311607310485909e-05, -1.0027488307662176e-06, 2.991186494012461e-06, 4.226969640079705e-06, -6.201688572476283e-08, 0.009087132425571659, 0.05494599811703199, 0.0037029434341417267, 95262000000, 
6.311013298257318e-05, -1.0027950651031448e-06, 2.996186761285057e-06, 2.4436565433251387e-06, -6.656107854058646e-08, 0.01002789068770295, 0.05980537839290537, 0.0024202026964075646, 95466000000, 
6.317336033323851e-05, -1.0028091077347776e-06, 3.001901080543729e-06, 3.815881941426393e-06, -5.996381097913931e-08, 0.007866152084407899, 0.05706891867056451, 0.0010735157343794725, 95670000000, 
6.31184528721206e-05, -1.0028420666572178e-06, 3.0055901369237554e-06, 1.7222793414205403e-06, -6.896941048677772e-08, 0.003502064131152707, 0.0587043506392414, 0.0002860347179580222, 95840000000, 
6.320729682370924e-05, -1.0028431667977952e-06, 3.0114936930302287e-06, 4.3316113238811945e-06, -5.65138902028209e-08, 0.002770854287300043, 0.056423874542440224, 0.004273062668516606, 96044000000, 
6.312113888086312e-05, -1.0028525613327138e-06, 3.0157496782196646e-06, 3.5121803891454037e-06, -6.828343893054957e-08, 0.004750730620516526, 0.05535133475574266, 0.001121144697123557, 96248000000, 
6.322827414671063e-05, -1.0028015288270665e-06, 3.0210980706914526e-06, 1.4524272332122178e-06, -8.168714143260873e-08, 0.0038880436705854365, 0.05063361666289735, -0.00029148099097122765, 96418000000, 
6.316934323703767e-05, -1.0028637649501772e-06, 3.0254721415813676e-06, 2.839565583775056e-06, -7.207675158867154e-08, 0.00823122294642082, 0.05389804540741941, 0.0005958418651578235, 96622000000, 
6.323570798683622e-05, -1.0029061165714177e-06, 3.031261773300182e-06, 2.830912254858077e-06, -7.712432923008215e-08, 0.008792123338240686, 0.055465941741007975, 0.0033919011480979923, 96826000000, 
6.318780651802476e-05, -1.0029234286519306e-06, 3.034957907745944e-06, 3.509190903539891e-06, -6.735281719413092e-08, 0.004247465957706937, 0.05660344146763886, 7.460868060092973e-06, 96996000000, 
0.0012179078660540937, -1.0044812667610855e-06, 4.1358535964365924e-06, 0.03344689740713955, 2.143093134289847e-05, 0.007217066659788253, 0.053391316396927894, -0.00675856510020669, 97200000000, 
0.03482196046924347, -0.0019545838603613765, -0.11304849977988024, 0.17688145075000145, -0.4981723056363526, 0.03732270893451843, 0.04903032269283935, -0.10744219369119909, 97472000000, 
0.07051788526071327, -0.007826864104987329, -0.2141872669818441, 0.1771852829191713, -0.5057585872618371, 0.07200166983055983, 0.05078299512757795, -0.20519168549874434, 97676000000, 
0.09969162228912001, -0.01547441549942038, -0.29928045172131584, 0.1768786024062501, -0.4994743100948001, 0.1051398864226136, 0.03710886733043537, -0.3059344940826756, 97846000000, 
0.1280793638401486, -0.025554377923059448, -0.3842253069828159, 0.17666651292893562, -0.49954581069555254, 0.14256854440610556, 0.02318043985651373, -0.40609655930854016, 98016000000, 
0.16617098035704522, -0.043627996065783686, -0.5031958983597347, 0.17716028660789912, -0.4999857810008145, 0.17213729233695124, 0.011733136852203502, -0.5073982106963082, 98254000000, 
0.18666725228887127, -0.055813685471738324, -0.5701859399260154, 0.17291920073348252, -0.4357010517123047, 0.1978074991892978, -0.006563499903598167, -0.5984255607557228, 98390000000, 
0.21510380513052066, -0.07561173468073329, -0.6418148804861632, 0.16679488875336396, -0.24221107979031944, 0.2313239983325699, -0.029933180540007022, -0.6556954901878767, 98594000000, 
0.24130927191804274, -0.09604565474883102, -0.6792339419594645, 0.16080400562594854, -0.09357146999866564, 0.25257031006454445, -0.04832161543343546, -0.6888362683141223, 98798000000, 
0.26227682928024004, -0.11336282514416901, -0.701169925298819, 0.15752526937344746, -0.0900761597465758, 0.27635504205937667, -0.06633020514912939, -0.7070908871845366, 98968000000, 
0.28651496736266774, -0.1341694618402497, -0.7178522613644548, 0.15465956798109548, -0.05943455710305353, 0.3059474309720582, -0.08570094626548808, -0.7229201991516792, 99172000000, 
0.3176590809365326, -0.1617696304080219, -0.7319048421534975, 0.15159582744708477, -0.04713864480647962, 0.3274995946806441, -0.10685185785563882, -0.7292555689299535, 99444000000, 
0.34027752660547406, -0.18226214061886656, -0.739818712984046, 0.14831648229522357, -0.038006937369761774, 0.343885211840712, -0.13033141771381632, -0.7397538452105376, 99648000000, 
0.36239818890300424, -0.2026020098229816, -0.7466168072204429, 0.14607380245870644, -0.02726539574858391, 0.36488226195094225, -0.14758642358019997, -0.7454682081043439, 99852000000, 
0.38047507395991503, -0.2194192358524645, -0.7515033476733619, 0.14339945227708556, -0.017085212491373923, 0.38681186583934113, -0.16520164902567347, -0.7488076047718567, 100022000000, 
0.398228529464915, -0.23606086702523735, -0.754417502867133, 0.1429565968437952, -0.017224956187659686, 0.406498273372087, -0.18834542172113236, -0.7528801583685374, 100192000000, 
0.4190477899178137, -0.2556944092954068, -0.7573465725747601, 0.13853516206108246, -0.012161501099443098, 0.426825670821562, -0.20762609034222668, -0.7578171515135802, 100396000000, 
0.43944336951719326, -0.2750325774071453, -0.7598507210758195, 0.13589148185238853, -0.007129174457050873, 0.4486461164915031, -0.22712621883404302, -0.7586937708667719, 100600000000, 
0.45606435511811455, -0.29084848668753904, -0.7610068984693726, 0.13329551408781704, -0.0025739544733675577, 0.4693093101568253, -0.23618828095398192, -0.7551864368794212, 100770000000, 
0.4756296314678896, -0.30949881915831534, -0.7616949226739375, 0.13051321051496906, -0.003760719007709356, 0.48191697444089104, -0.26247514359659885, -0.7621109056760847, 100974000000, 
0.4947692171426735, -0.32777014638595287, -0.7628821252863635, 0.12855976029452754, -0.01432010587489433, 0.5032573738672561, -0.2801242759234391, -0.7616132698627749, 101178000000, 
0.5135529009497174, -0.3457644879308626, -0.7642474597987862, 0.12619867183144248, 0.0065660815887224715, 0.5274661439017694, -0.29830872292071253, -0.7613197478212723, 101382000000, 
0.5380360039034705, -0.3692340232410889, -0.7642309453281216, 0.12337000723815496, -0.0004275854662976288, 0.5428628058395194, -0.30992861161443996, -0.7640672787731425, 101654000000, 
0.5559444282884166, -0.38640671485147815, -0.7646798539759297, 0.12069027009185918, -0.002358014757693222, 0.5560295225790594, -0.32981643949121897, -0.7617950177725803, 101858000000, 
0.5706747795419214, -0.4005465751576618, -0.7651846284486806, 0.11896657909770916, -0.0022354186741110503, 0.5795813288862044, -0.34800900206343016, -0.7623142373028403, 102028000000, 
0.5881105026981278, -0.41729841345754726, -0.765596742777032, 0.11710539583227414, -0.0006138237098889072, 0.5932464895383032, -0.35933734883484736, -0.7642457537194639, 102232000000, 
0.6051799272399009, -0.4337069708844652, -0.7658393723977315, 0.1146238136130392, -0.0032639738039402302, 0.6112881637572982, -0.37865926700856406, -0.7650165570603471, 102436000000, 
0.6191321227214696, -0.4471287149705599, -0.7662228257742161, 0.11270711662227649, -0.0013077228309794603, 0.6220635668997379, -0.3981647813895724, -0.7635610882825989, 102606000000, 
0.6356098318117577, -0.46299069201832777, -0.7665141321496592, 0.11056729003100085, 0.00011313871732302087, 0.6435577654137717, -0.4072032652239001, -0.7644297045266397, 102810000000, 
0.6490591964734019, -0.47594054128830626, -0.7664316739116377, 0.1083956357628379, 0.004024173501493964, 0.659359555214594, -0.4226713212537749, -0.762655683908301, 102980000000, 
0.6649250803546992, -0.49120393935543877, -0.765794145477294, 0.10656661719164251, -0.002832453517294734, 0.6747032143289436, -0.4360290278093327, -0.7631214640543371, 103184000000, 
0.6855748460135015, -0.5110724763081405, -0.7664965436144606, 0.104264758624175, -0.003130422633322162, 0.6883690862290072, -0.45316008913399963, -0.7659380697425702, 103456000000, 
0.6957014994405032, -0.5208274551212897, -0.7669448063269092, 0.102587828605718, -0.0036985270210308204, 0.6989628162225368, -0.470584501316729, -0.7661361171649604, 103592000000, 
0.710720020488791, -0.5353117003769114, -0.7676493566990433, 0.10210713029693208, -0.0034477894364235997, 0.7163109736967627, -0.48316544636073555, -0.7634643889552103, 103796000000, 
0.7254324130141697, -0.549508506013588, -0.7673742718101815, 0.09894010029676015, 0.006159265979286208, 0.7300076989792469, -0.485894266843844, -0.7665615544527643, 104000000000, 
0.7374661746229699, -0.5611051635197842, -0.7665163319339902, 0.09696269818748508, 0.000332994996055835, 0.7433172508868413, -0.5011548350781185, -0.7643069595210741, 104170000000, 
0.7516635532668872, -0.5747758823832068, -0.7664735441305991, 0.09575390857964822, -0.0024323724261149943, 0.7582121159569549, -0.5218837196582298, -0.7643918157646993, 104374000000, 
0.7702317697873403, -0.5926684383320595, -0.767262463728885, 0.09380263701613786, -0.003141419505704524, 0.772833202606634, -0.5280174308206278, -0.7629719138735476, 104646000000, 
0.7838140643066085, -0.6057710443738419, -0.7674012715804615, 0.0916905066345914, -7.534284558572482e-05, 0.7879520229280771, -0.5472693328073562, -0.7631636698612376, 104850000000, 
0.7949675114980935, -0.6165287891484243, -0.7673638874345468, 0.090418082346127, -0.005769281401916029, 0.8017021797607375, -0.5572967101387171, -0.7658089397196735, 105020000000, 
0.8060025917370276, -0.6271836394473456, -0.7683193362156817, 0.0901923786182937, -0.005553725019730465, 0.8110036414349043, -0.576960555768037, -0.7677519774717456, 105190000000, 
0.8189037258841243, -0.639657143381323, -0.768748735342859, 0.08678988383096908, -0.0018007036085556272, 0.8208680264015711, -0.5854975212237827, -0.7684288702383791, 105394000000, 
0.8315547197678884, -0.6518986700267769, -0.7690066281850659, 0.08504448886840674, 0.007752191336043259, 0.8349028361867706, -0.5952006676510375, -0.7683527785065545, 105598000000, 
0.8480158465362547, -0.6677979021980927, -0.7671301147417824, 0.0834664136633954, 0.007086632072929906, 0.8457242236183958, -0.6052828300552344, -0.7647570001980215, 105870000000, 
0.854111779660604, -0.673671353117117, -0.7665075748042973, 0.08215983185195075, 0.0038033603700927065, 0.8615845822839926, -0.6161054347063349, -0.7618638067103981, 105972000000, 
0.8661522278496239, -0.6852565999568475, -0.7657071629121434, 0.08176571303181274, 0.004285438629412718, 0.868942663995258, -0.6291253605007447, -0.7621356832698356, 106176000000, 
0.8779897583737418, -0.696633393983613, -0.7657623760179695, 0.07948571284515499, -0.0076918982068947825, 0.881369365071896, -0.6405553224069304, -0.7648337982871212, 106380000000, 
0.8895415519641818, -0.7077505983840887, -0.7666071048516702, 0.07777637229282963, 0.0005438954026002422, 0.8953411242296425, -0.652455092175482, -0.7657613370799319, 106584000000, 
0.900921329037632, -0.7187103075359456, -0.766582166473442, 0.07640761894334247, 0.0015462142857944929, 0.908244803090066, -0.6630693345922117, -0.7678653024409867, 106788000000, 
0.9157328586683009, -0.7329678406928054, -0.7661244462512561, 0.07454545682272108, 0.001613223320686653, 0.9173376633366069, -0.6766494710651365, -0.7644533272153424, 107060000000, 
0.9265498166690462, -0.7433723332943234, -0.7657707025539455, 0.0730167453342177, 0.001755485892514882, 0.926493496134946, -0.6820682128454986, -0.765027895437964, 107264000000, 
0.935444555074937, -0.7519219414146365, -0.7654331082053439, 0.0717858310473008, 0.0028753376312547403, 0.9403223088141975, -0.6917560909337139, -0.7614563107265787, 107434000000, 
0.9459551236409103, -0.7620154088287572, -0.764905342878001, 0.07063543783564163, 0.00024607532234920875, 0.9457233094228713, -0.6989506568151734, -0.7641426763282828, 107638000000, 
0.9562800962190816, -0.7719258123876365, -0.7651909331646941, 0.06938673219836769, -0.0076202413157892305, 0.9557295476140232, -0.7116120228104195, -0.7657120459604483, 107842000000, 
0.9647349275095486, -0.7800523682601634, -0.7659746973541438, 0.06836248594412177, -0.0001709377003859581, 0.9640503690995116, -0.7169066820378132, -0.7645356910757742, 108012000000, 
0.974737013212167, -0.7896749881071974, -0.7661397108701404, 0.06711427298917315, 0.002468413523873569, 0.9782950461107079, -0.7303158580923328, -0.7634010440479218, 108216000000, 
0.9829164670423799, -0.7975415874700494, -0.7657330566960527, 0.06600819924849957, -0.000812590327853542, 0.9851318192849481, -0.7430004862385278, -0.7648513229620896, 108386000000, 
0.9925773504706219, -0.8068320200430161, -0.7659490637849431, 0.06459651940901254, -0.0016917723711579104, 0.9954927243423822, -0.7518274689984256, -0.7669460678864887, 108590000000, 
1.0020085931008003, -0.8159069597097812, -0.7662363073410708, 0.06319240892174896, 0.005564986665161997, 1.0028773978499004, -0.7524972409319892, -0.7671101468451936, 108794000000, 
1.0142488615134924, -0.8276701378860747, -0.7648046840796796, 0.06170311084941492, 0.00566411604176722, 1.0120517394091135, -0.7635937605247385, -0.7631417743671158, 109066000000, 
1.0232798809604338, -0.8363311223306588, -0.7643979613299925, 0.06112784826640646, 0.0011152515640317007, 1.0195005727812823, -0.7701374446781065, -0.762513602169693, 109270000000, 
1.0307465946696721, -0.8434910538772912, -0.7644551547229294, 0.06016205680361246, -0.0019233661573822601, 1.028768936284358, -0.7791964510464734, -0.7627720646456618, 109440000000, 
1.0381075011573748, -0.8505518824740667, -0.7647104017538612, 0.05994740960705652, -0.0014056825708686233, 1.0365887192224847, -0.7859014321608145, -0.7661508210108532, 109610000000, 
1.0467698541694548, -0.8588670982028347, -0.7652023589115896, 0.05807588532253875, -0.0021869382474446453, 1.0460897807198222, -0.8034657199413705, -0.7676890499139036, 109814000000, 
1.0552476037736698, -0.867012369387364, -0.7654899935165712, 0.05707017084025233, 0.0008449282420390156, 1.0568937472356321, -0.8054744070985793, -0.7671771631931427, 110018000000, 
1.0635552971566722, -0.8749949080644605, -0.7648726283572741, 0.055583109768996525, 0.013984558480469148, 1.063708179712336, -0.8171974628943148, -0.7630175625838749, 110222000000, 
1.0716629260013326, -0.8827630780232508, -0.7635717950290603, 0.05451411162906567, -0.0032170303448978803, 1.073815400592821, -0.8266142837779961, -0.7640741946806382, 110426000000, 
1.0783149751726777, -0.8891295152244414, -0.7633389171545505, 0.05336911902030825, 0.004041761490843291, 1.0783721751338293, -0.8297974424256618, -0.7617587421284032, 110596000000, 
1.0861419815003492, -0.8966143577211986, -0.7627658562981875, 0.052159651428102374, 0.0031079172431018754, 1.0871829268073785, -0.8342116767914466, -0.7625347241736476, 110800000000, 
1.0937918614008146, -0.9039210413703962, -0.7622879470449451, 0.051441898611300996, -0.001358859081796328, 1.0907764316623632, -0.8398215515134775, -0.7638446956162195, 111004000000, 
1.101340392023558, -0.9111286305846417, -0.7624800403038974, 0.05071378627273068, -0.00516520713506884, 1.099757606133567, -0.8505378863603922, -0.7635934349081681, 111208000000, 
1.1075467262532355, -0.9170602200356922, -0.7630035216266399, 0.05003491238535415, 0.0008014512906682735, 1.1111207392050038, -0.8590877320489336, -0.7630608628760632, 111378000000, 
1.1148927044881642, -0.9240839019781621, -0.7629380522032315, 0.04903266215351079, 0.0019513649733028289, 1.1150043376634453, -0.8660372994224297, -0.7624672694713753, 111582000000, 
1.1220722831985162, -0.9309449564536872, -0.7625418782091778, 0.04778455697770772, -0.0016090892183645204, 1.1231278300329477, -0.8722383201280801, -0.7599081811415818, 111786000000, 
1.132506331552611, -0.9409135943040311, -0.7623514901778512, 0.0467904720317531, 0.0028850129879816134, 1.1277288439900945, -0.8770929551964708, -0.7626183109273538, 112092000000, 
1.1381791787663578, -0.9463307410552656, -0.7624510330363774, 0.045880215915610485, -0.0007901936351529927, 1.1366710592993274, -0.8869322927316756, -0.7617759993052929, 112262000000, 
1.1449233094405433, -0.9527745443845359, -0.762757192882999, 0.04535178506641127, 0.0016495424999101568, 1.1399821779665877, -0.8892414790185816, -0.7652654924364967, 112466000000, 
1.1515515425254181, -0.9591072641805506, -0.7624164533043497, 0.04434328420153896, 0.0022047208952788496, 1.1520933878650934, -0.8904601732724372, -0.7634071923132085, 112670000000, 
1.1569707870736337, -0.9642812567146413, -0.7620333571203113, 0.043730761255535086, 0.00417995737111504, 1.1519308511980422, -0.9016335333135271, -0.7623070808111052, 112840000000, 
1.163400172788833, -0.9704121161363187, -0.7614601217738545, 0.043050747601371314, -0.013015257383799196, 1.1596991871034903, -0.9049007411708352, -0.7636672099083102, 113044000000, 
1.1697002790947566, -0.9764313048460753, -0.762914821008768, 0.042262116070306666, 0.010763888329036854, 1.1690265835512756, -0.9074602257041962, -0.7626758170254044, 113248000000, 
1.1758915515418633, -0.9823478185594446, -0.7627161384651143, 0.04158799572443218, -0.003751723541747218, 1.1743310820132389, -0.918271037409194, -0.763237703288376, 113452000000, 
1.1809716873055793, -0.9872035132684563, -0.7630825677345564, 0.040859952624945246, -0.011435131478920049, 1.1771867562266514, -0.9209417394175013, -0.7639824206648904, 113622000000, 
1.1869515313915822, -0.9929357201164521, -0.7652622316424579, 0.03990275569057823, -0.000605173067034986, 1.1841174549608, -0.9276609410396948, -0.7655068134763268, 113826000000, 
1.1927805436337737, -0.9985365297098824, -0.7656913922860579, 0.039307464663259316, -0.0030554556053995906, 1.191435735117331, -0.9315717362809839, -0.7623675563539337, 114030000000, 
1.1975757815436687, -1.0031481690503106, -0.7660626678863155, 0.038626519497719475, -0.0006308327497822667, 1.192760098791802, -0.9387011001439631, -0.7655276878254529, 114200000000, 
1.2032207945212963, -1.0085798340559855, -0.7663572437563666, 0.03788430492993379, -0.009261318008434938, 1.2010012712955636, -0.9422405431963119, -0.766453993350411, 114404000000, 
1.2087433885395091, -1.0139044850882646, -0.7673391859284949, 0.03725509936467539, 0.009061780354516573, 1.2028915816748404, -0.9504438545911681, -0.76478091072585, 114608000000, 
1.2132779459204268, -1.018276281486966, -0.7669562361752278, 0.036600716251799226, -0.00481531080731589, 1.2105993182942876, -0.9541304967055559, -0.7657786276817397, 114778000000, 
1.2186211399307965, -1.0234293145944307, -0.7674161730004675, 0.03586406980516011, 0.00765119293934113, 1.2112344450809527, -0.9620366089702486, -0.7678275655061274, 114982000000, 
1.2238522619845291, -1.0284693982266784, -0.7664920838080738, 0.03521844516278172, -0.0023812848503668776, 1.2212010057898557, -0.966370524774355, -0.7648525498895672, 115186000000, 
1.231524533051281, -1.0358467033284888, -0.7640775326962846, 0.034498214286159734, 0.01653370467652377, 1.2266802049311354, -0.967565001708249, -0.7628931724855458, 115492000000, 
1.2356871292942975, -1.0398301816558715, -0.7629981152663986, 0.033635007600464784, 0.005606137399707032, 1.2337286695201208, -0.9689568747094673, -0.7597122930605819, 115662000000, 
1.2406281469194738, -1.0445520459834203, -0.7624982622662967, 0.033241981208907034, -0.005765257872974209, 1.2375698819000114, -0.9803136609733235, -0.7640943510936713, 115866000000, 
1.2454968147456262, -1.0492089067195012, -0.7643726228983915, 0.032763266584832654, -0.021242804838653675, 1.2434270463093058, -0.9788203107377965, -0.7633366076229268, 116070000000, 
1.250261342163683, -1.053790755601169, -0.766562637807553, 0.03184872757153738, 0.00743543897567359, 1.250438971695668, -0.9879367044777716, -0.7648537969738759, 116274000000, 
1.254140959791496, -1.057527722304035, -0.7669045897103561, 0.031443734810007826, -0.016927600049634714, 1.252999231080153, -0.9861993800862692, -0.7681105535882898, 116444000000, 
1.2587250187070596, -1.0619579983985368, -0.7696279322039258, 0.030622254735246296, -0.005502674734726854, 1.2519512992918953, -0.9941461551848286, -0.7684770607855225, 116648000000, 
1.262438117787008, -1.0655600100799627, -0.7709820667771308, 0.03028632632100947, -0.013348629006268247, 1.2594120965509055, -0.9939528159462028, -0.7686931730797889, 116818000000, 
1.2668507739822663, -1.0698584076877584, -0.773366601731527, 0.029900520148437793, 0.006670530563975886, 1.2663040323718933, -0.9985611278360436, -0.7723707606338844, 117022000000, 
1.2711937740091581, -1.07409421489826, -0.7733231369612262, 0.029504447131268968, -0.017893320052621006, 1.2668446914703517, -1.009553092675091, -0.7730811115682396, 117226000000, 
1.2747555566656676, -1.07757616430794, -0.7749659036037456, 0.028813993922527995, -0.009207475530488545, 1.2686464209418, -1.0082401813693151, -0.7760225563487514, 117396000000, 
